question,answer,score,score2,title,state,link
What should be the academic major of the applicant?,undergraduate,0.2518814206123352,0.1366587728261947,Downer-Bennett Scholarship,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/downer-bennett-scholarship
What should be the academic major of the applicant?,Navy Option,0.2979874610900879,0.1076880618929863,Minority Serving Institute Scholarship Program,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/minority-serving-institute-scholarship-program
What should be the academic major of the applicant?,undergraduate,0.9450340270996094,0.7981044054031372,New Mexico Competitive Scholarships,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/new-mexico-competitive-scholarships
What should be the academic major of the applicant?,National Merit Semifinalist or have a minimum 3.25 GPA,0.2957460880279541,0.3217359185218811,New Mexico Tech Freshmen Silver Scholarship,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/new-mexico-tech-freshmen-silver-scholarship
What should be the academic major of the applicant?,3.5 GPA and 30 credits,0.387864887714386,0.3213418424129486,New Mexico Tech Transfer Excel Scholarship,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/new-mexico-tech-transfer-excel-scholarship
What should be the academic major of the applicant?,30 credits and a 3.25 GPA,0.3259731829166412,0.2499200850725174,New Mexico Tech Transfer Scholarship,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/new-mexico-tech-transfer-scholarship
What should be the academic major of the applicant?,architectural,0.401134580373764,0.1401025503873825,Wisconsin Architects Foundation Out-of-State Study Scholarship,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the academic major of the applicant?,"restaurant, food-service, or hospitality related major",0.122248850762844,0.1033366024494171,A.J. Grisanti Memorial Scholarship Fund,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/a-j-grisanti-memorial-scholarship-fund
What should be the academic major of the applicant?,geological science,0.9540697932243348,0.3205853700637817,Angelo Tagliacozzo Memorial Geological Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/angelo-tagliacozzo-memorial-geological-scholarship
What should be the academic major of the applicant?,"two-year, four-year, or trade/vocational certificate/certification",0.095667541027069,0.1152674704790115,Bridging the Dream Scholarship Program for High School Seniors,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the academic major of the applicant?,Classical Studies,0.6337046027183533,0.203951209783554,Classical Association of the Empire State Scholarships,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/classical-association-of-the-empire-state-scholarships
What should be the academic major of the applicant?,Fellows must have a minimum of three years of prior work experience,0.0799560844898223,0.127107173204422,CWGCS Fellowship on Women & Public Policy,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/cwgcs-fellowship-on-women-and-public-policy
What should be the academic major of the applicant?,bachelor's or master's degree,0.2537867128849029,0.3209587037563324,CyberCorps Scholarship for Service,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/cybercorps-scholarship-for-service
What should be the academic major of the applicant?,first degree in architecture,0.1952204257249832,0.1074104383587837,Eleanor Allwork Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/eleanor-allwork-scholarship
What should be the academic major of the applicant?,engineering,0.9341959357261658,0.6315587759017944,"First Responders Children's Foundation - Vincent Bennett, Jr. Memorial Scholarship",New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/first-responders-childrens-foundation-vincent-bennett-jr-memorial-scholarship
What should be the academic major of the applicant?,PhD,0.1824038326740265,0.1115420460700988,Frederick Douglass Institute Postdoctoral Fellowship Program at the University of Rochester,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/frederick-douglass-institute-postdoctoral-fellowship-program-at-the-university-of-rochester
What should be the academic major of the applicant?,3.25 GPA,0.248514324426651,0.2939879596233368,International Merit Scholarships - Transfer Students,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/international-merit-scholarships-transfer-students
What should be the academic major of the applicant?,M.A. in labor studies,0.6211317777633667,0.5527496933937073,Joseph S. Murphy Scholarship for Diversity in Labor,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/joseph-s-murphy-scholarship-for-diversity-in-labor
What should be the academic major of the applicant?,communications,0.6761600971221924,0.1674869954586029,Judy Corman Memorial Scholarship and Internship from Scholastic,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/judy-corman-memorial-scholarship-and-internship-from-scholastic
What should be the academic major of the applicant?,vocational,0.2054218053817749,0.4888194501399994,Kids Chance of New York Work Compensation Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/kids-chance-of-new-york-work-compensation-scholarship
What should be the academic major of the applicant?,3.25 or higher GPA,0.3396952450275421,0.0979185923933982,Levin-Goffe Scholarship Fund,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/levin-goffe-scholarship-fund
What should be the academic major of the applicant?,communications,0.702441394329071,0.1068743169307708,May C. Randazzo Memorial Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/may-c-randazzo-memorial-scholarship
What should be the academic major of the applicant?,"art direction, copywriting, design or photography",0.3181168138980865,0.2207828313112259,Minority Advertising Scholarships,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/minority-advertising-scholarships
What should be the academic major of the applicant?,engineering or engineering technology,0.5432230234146118,0.185734674334526,New York Central Railroad Memorial Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/new-york-central-railroad-memorial-scholarship
What should be the academic major of the applicant?,"""C"" average",0.1904375553131103,0.2426477223634719,New York State HESC Tuition Assistance Program,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/new-york-state-hesc-tuition-assistance-program
What should be the academic major of the applicant?,good academic standing,0.3826299607753753,0.0940752103924751,New York State Higher Education Services Corp./Aid-Part-Time Study (APTS),New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/new-york-state-higher-education-services-corp-aid-part-time-study-apts
What should be the academic major of the applicant?,engineering or engineering technology,0.5849442481994629,0.2100296318531036,Norfolk Southern Foundation Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/norfolk-southern-foundation-scholarship
What should be the academic major of the applicant?,bachelor's degree,0.7640018463134766,0.3754121959209442,NY Grace LeGendre Fellowships,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/ny-grace-legendre-fellowships
What should be the academic major of the applicant?,Communications,0.2936925590038299,0.1410548388957977,Park Scholar Award,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/park-scholar-award
